instancia,abordagem,semente,n_vertices,p,r,iteracoes_planejadas,iteracoes_executadas,cobertura_final,distancia_final,tempo_execucao,iter_best_found,time_best_found,best_sol,best_tour,erro
att532.tsp,GRASP com VND,0,532,20,279.0,1000,269,532,7121,600.0000686645508,114,228.42453145980835,"[301, 482, 391, 14, 496, 504, 200, 183, 405, 397, 383, 336, 399, 486, 287, 273, 421, 407, 158, 38]","[301, 405, 421, 496, 486, 397, 482, 504, 383, 399, 391, 407, 287, 14, 38, 200, 158, 183, 273, 336]",
att532.tsp,GRASP com VND,1,532,20,279.0,1000,241,532,7155,600.0000143051147,230,559.2785053253174,"[496, 445, 403, 14, 504, 48, 183, 301, 397, 399, 200, 486, 336, 273, 407, 158, 297, 383, 405, 482]","[496, 445, 405, 301, 336, 273, 183, 158, 200, 48, 14, 297, 407, 403, 399, 383, 504, 482, 397, 486]",
att532.tsp,GRASP com VND,2,532,20,279.0,1000,248,532,7272,600.0000329017639,175,412.4539430141449,"[287, 257, 406, 504, 456, 14, 170, 301, 473, 63, 355, 478, 486, 407, 490, 336, 273, 359, 405, 158]","[287, 14, 63, 257, 158, 170, 359, 273, 355, 336, 301, 405, 456, 478, 486, 490, 504, 473, 406, 407]",
att532.tsp,GRASP com VND,3,532,20,279.0,1000,278,532,7108,600.0000083446503,192,417.0145790576935,"[336, 405, 486, 183, 407, 134, 158, 383, 406, 482, 478, 273, 301, 23, 397, 373, 504, 275, 14, 456]","[336, 273, 183, 158, 134, 14, 23, 275, 407, 406, 373, 383, 504, 482, 397, 486, 478, 456, 405, 301]",
att532.tsp,GRASP com VND,4,532,20,279.0,1000,200,532,7230,600.0000705718994,103,287.70857763290405,"[496, 407, 405, 305, 273, 399, 225, 431, 48, 158, 401, 301, 383, 14, 420, 508, 336, 504, 448, 183]","[496, 431, 508, 504, 448, 383, 399, 401, 407, 305, 14, 48, 225, 158, 183, 273, 336, 301, 405, 420]",
att532.tsp,GRASP com VND,5,532,20,279.0,1000,247,532,7125,600.0001556873322,10,16.0445818901062,"[486, 224, 180, 378, 183, 478, 399, 407, 405, 134, 456, 504, 383, 397, 482, 14, 336, 273, 158, 301]","[486, 397, 482, 504, 383, 399, 378, 407, 224, 14, 134, 180, 158, 183, 273, 336, 301, 405, 456, 478]",
att532.tsp,GRASP com VND,6,532,20,279.0,1000,194,532,7234,600.0001509189606,54,138.50337266921997,"[397, 199, 504, 399, 502, 183, 286, 14, 407, 301, 38, 403, 431, 336, 486, 383, 405, 499, 273, 158]","[397, 499, 504, 383, 399, 403, 407, 286, 14, 38, 199, 158, 183, 273, 336, 301, 405, 502, 486, 431]",
att532.tsp,GRASP com VND,7,532,20,279.0,1000,239,532,7168,600.0001149177551,15,27.217857837677002,"[502, 373, 273, 14, 134, 383, 262, 158, 405, 23, 504, 336, 397, 482, 407, 406, 301, 183, 357, 486]","[502, 486, 397, 482, 504, 383, 373, 406, 407, 357, 262, 23, 14, 134, 158, 183, 273, 336, 301, 405]",
att532.tsp,GRASP com VND,8,532,20,279.0,1000,209,532,7229,600.0001201629639,154,430.56404185295105,"[336, 330, 14, 486, 397, 183, 287, 310, 421, 273, 158, 407, 225, 383, 496, 504, 406, 482, 38, 182]","[336, 273, 183, 158, 182, 225, 38, 14, 287, 407, 406, 383, 504, 482, 397, 486, 496, 421, 330, 310]",
att532.tsp,GRASP com VND,9,532,20,279.0,1000,242,532,7106,600.0000553131104,25,74.55716490745544,"[486, 373, 273, 336, 183, 383, 407, 405, 504, 14, 406, 158, 456, 482, 287, 478, 134, 397, 301, 44]","[486, 397, 482, 504, 383, 373, 406, 407, 287, 44, 14, 134, 158, 183, 273, 336, 301, 405, 456, 478]",
att532.tsp,Lexicografico 1-swap,0,532,20,279.0,100,4,532,7166,600.0238904953003,1,271.72419452667236,"[502, 14, 373, 183, 407, 397, 336, 405, 134, 273, 406, 158, 287, 486, 482, 301, 383, 504, 305, 44]","[502, 486, 397, 482, 504, 383, 373, 406, 407, 305, 287, 44, 14, 134, 158, 183, 273, 336, 301, 405]",
att532.tsp,Lexicografico 1-swap,1,532,20,279.0,100,5,532,7106,600.00594830513,1,38.66591429710388,"[405, 482, 456, 183, 504, 305, 14, 478, 301, 486, 406, 397, 134, 336, 383, 407, 46, 158, 273, 373]","[405, 301, 336, 273, 183, 158, 134, 14, 46, 305, 407, 406, 373, 383, 504, 482, 397, 486, 478, 456]",
att532.tsp,Lexicografico 1-swap,2,532,20,279.0,100,4,532,7146,600.1463856697083,2,241.19912195205688,"[301, 199, 405, 482, 14, 399, 183, 486, 273, 383, 38, 336, 496, 421, 397, 403, 407, 286, 504, 158]","[301, 405, 421, 496, 486, 397, 482, 504, 383, 399, 403, 407, 286, 14, 38, 199, 158, 183, 273, 336]",
att532.tsp,Lexicografico 1-swap,3,532,20,279.0,100,4,532,7106,600.1137847900391,2,324.6737253665924,"[405, 301, 482, 336, 287, 407, 134, 383, 273, 14, 44, 456, 373, 397, 478, 158, 406, 183, 504, 486]","[405, 301, 336, 273, 183, 158, 134, 14, 44, 287, 407, 406, 373, 383, 504, 482, 397, 486, 478, 456]",
att532.tsp,Lexicografico 1-swap,4,532,20,279.0,100,3,532,7108,600.0158243179321,1,281.3413314819336,"[456, 158, 383, 405, 336, 301, 373, 273, 406, 486, 134, 504, 183, 14, 478, 482, 262, 407, 23, 397]","[456, 478, 486, 397, 482, 504, 383, 373, 406, 407, 262, 23, 14, 134, 158, 183, 273, 336, 301, 405]",
att532.tsp,Lexicografico 1-swap,5,532,20,279.0,100,3,532,7163,600.0486934185028,2,447.270765542984,"[301, 496, 405, 421, 406, 287, 393, 38, 336, 14, 225, 431, 32, 513, 407, 183, 273, 158, 504, 482]","[301, 405, 421, 496, 513, 431, 482, 504, 393, 406, 407, 287, 32, 14, 38, 225, 158, 183, 273, 336]",
att532.tsp,Lexicografico 1-swap,6,532,20,279.0,100,5,532,7106,600.0046317577362,2,304.1010191440582,"[336, 301, 287, 406, 14, 134, 486, 407, 183, 44, 478, 405, 397, 383, 273, 504, 158, 456, 373, 482]","[336, 273, 183, 158, 134, 14, 44, 287, 407, 406, 373, 383, 504, 482, 397, 486, 478, 456, 405, 301]",
att532.tsp,Lexicografico 1-swap,7,532,20,279.0,100,4,532,7106,600.0062313079834,2,352.9202620983124,"[456, 383, 273, 158, 183, 397, 504, 373, 478, 134, 482, 287, 336, 405, 44, 407, 301, 406, 486, 14]","[456, 478, 486, 397, 482, 504, 383, 373, 406, 407, 287, 44, 14, 134, 158, 183, 273, 336, 301, 405]",
att532.tsp,Lexicografico 1-swap,8,532,20,279.0,100,5,532,7118,600.0073103904724,2,301.2096688747406,"[486, 305, 183, 407, 482, 158, 496, 421, 134, 336, 14, 397, 504, 50, 377, 301, 273, 406, 373, 383]","[486, 397, 482, 504, 383, 373, 406, 407, 305, 50, 14, 134, 158, 183, 273, 336, 301, 377, 421, 496]",
att532.tsp,Lexicografico 1-swap,9,532,20,279.0,100,5,532,7171,600.0067985057831,2,320.50437450408936,"[421, 134, 310, 383, 486, 373, 14, 504, 407, 482, 183, 336, 397, 406, 273, 215, 305, 330, 496, 158]","[421, 330, 310, 336, 273, 183, 158, 134, 14, 215, 305, 407, 406, 373, 383, 504, 482, 397, 486, 496]",
att532.tsp,VNS com VND,0,532,20,279.0,100,16,532,7110,600.0226645469666,4,197.12948870658875,"[301, 421, 134, 336, 406, 287, 44, 273, 482, 158, 504, 486, 14, 407, 397, 183, 496, 383, 405, 373]","[301, 405, 421, 496, 486, 397, 482, 504, 383, 373, 406, 407, 287, 44, 14, 134, 158, 183, 273, 336]",
att532.tsp,VNS com VND,1,532,20,279.0,100,13,532,7110,600.0221343040466,12,594.9308698177338,"[301, 486, 406, 273, 383, 421, 504, 14, 44, 407, 287, 496, 336, 373, 405, 482, 134, 183, 158, 397]","[301, 405, 421, 496, 486, 397, 482, 504, 383, 373, 406, 407, 287, 44, 14, 134, 158, 183, 273, 336]",
att532.tsp,VNS com VND,2,532,20,279.0,100,16,532,7112,600.0007195472717,2,105.13023233413696,"[513, 496, 482, 183, 301, 420, 399, 405, 393, 431, 504, 391, 14, 336, 407, 200, 273, 38, 158, 287]","[513, 431, 482, 504, 393, 399, 391, 407, 287, 14, 38, 200, 158, 183, 273, 336, 301, 405, 420, 496]",
att532.tsp,VNS com VND,3,532,20,279.0,100,13,532,7112,600.0127241611481,12,597.0492126941681,"[456, 504, 161, 406, 158, 336, 183, 38, 478, 273, 405, 397, 14, 373, 407, 486, 287, 383, 301, 482]","[456, 478, 486, 397, 482, 504, 383, 373, 406, 407, 287, 14, 38, 161, 158, 183, 273, 336, 301, 405]",
att532.tsp,VNS com VND,4,532,20,279.0,100,16,532,7121,600.0003900527954,10,389.5783281326294,"[336, 496, 486, 405, 183, 482, 301, 407, 397, 383, 421, 287, 14, 391, 504, 200, 399, 38, 158, 273]","[336, 273, 183, 158, 200, 38, 14, 287, 407, 391, 399, 383, 504, 482, 397, 486, 496, 421, 405, 301]",
att532.tsp,VNS com VND,5,532,20,279.0,100,13,532,7106,600.0054957866669,7,402.4453155994415,"[301, 504, 183, 456, 486, 405, 383, 482, 397, 478, 373, 134, 305, 407, 124, 406, 273, 14, 158, 336]","[301, 405, 456, 478, 486, 397, 482, 504, 383, 373, 406, 407, 305, 124, 14, 134, 158, 183, 273, 336]",
att532.tsp,VNS com VND,6,532,20,279.0,100,17,532,7106,600.0059049129486,3,108.24467992782593,"[405, 482, 301, 383, 46, 397, 504, 373, 406, 305, 273, 407, 456, 183, 486, 14, 134, 478, 158, 336]","[405, 301, 336, 273, 183, 158, 134, 14, 46, 305, 407, 406, 373, 383, 504, 482, 397, 486, 478, 456]",
att532.tsp,VNS com VND,7,532,20,279.0,100,16,532,7106,600.0113396644592,11,421.11300826072693,"[405, 14, 134, 406, 183, 383, 397, 478, 482, 407, 373, 504, 456, 305, 215, 301, 273, 486, 336, 158]","[405, 301, 336, 273, 183, 158, 134, 14, 215, 305, 407, 406, 373, 383, 504, 482, 397, 486, 478, 456]",
att532.tsp,VNS com VND,8,532,20,279.0,100,15,532,7106,600.0005631446838,2,146.1880657672882,"[456, 405, 504, 406, 397, 134, 273, 301, 14, 158, 287, 407, 336, 478, 373, 383, 183, 44, 482, 486]","[456, 478, 486, 397, 482, 504, 383, 373, 406, 407, 287, 44, 14, 134, 158, 183, 273, 336, 301, 405]",
att532.tsp,VNS com VND,9,532,20,279.0,100,16,532,7106,600.0006852149963,3,164.17701292037964,"[301, 406, 336, 273, 482, 456, 287, 373, 478, 383, 486, 14, 397, 405, 158, 183, 134, 44, 407, 504]","[301, 405, 456, 478, 486, 397, 482, 504, 383, 373, 406, 407, 287, 44, 14, 134, 158, 183, 273, 336]",
ch150.tsp,GRASP com VND,0,150,15,84.9,1000,1000,122,2477,86.33535599708557,1,0.15410804748535156,"[4, 129, 1, 134, 38, 9, 132, 117, 92, 66, 89, 114, 143, 135, 33]","[4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9, 33]",
ch150.tsp,GRASP com VND,1,150,15,84.9,1000,1000,122,2477,78.8703670501709,1,0.030991315841674805,"[33, 1, 132, 114, 134, 117, 143, 89, 92, 66, 4, 129, 135, 9, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,GRASP com VND,2,150,15,84.9,1000,1000,122,2477,94.64960289001465,9,1.3229398727416992,"[33, 1, 132, 114, 134, 117, 92, 89, 143, 4, 9, 135, 66, 129, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,GRASP com VND,3,150,15,84.9,1000,1000,122,2477,113.07424283027649,10,1.8502922058105469,"[33, 134, 132, 1, 117, 89, 135, 143, 4, 9, 66, 92, 114, 129, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,GRASP com VND,4,150,15,84.9,1000,1000,122,2477,122.2823052406311,6,0.6663694381713867,"[33, 92, 114, 4, 117, 134, 1, 143, 89, 9, 129, 132, 135, 66, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,GRASP com VND,5,150,15,84.9,1000,1000,122,2477,106.45645523071289,3,0.7092671394348145,"[33, 1, 132, 134, 114, 92, 117, 89, 143, 9, 66, 129, 135, 4, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,GRASP com VND,6,150,15,84.9,1000,1000,122,2477,82.61888408660889,4,0.520411491394043,"[33, 1, 132, 114, 134, 89, 143, 117, 92, 129, 66, 9, 135, 38, 4]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,GRASP com VND,7,150,15,84.9,1000,1000,122,2477,74.1501350402832,6,0.45350003242492676,"[33, 134, 1, 114, 132, 117, 89, 143, 92, 135, 129, 66, 38, 9, 4]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,GRASP com VND,8,150,15,84.9,1000,1000,122,2477,115.90525269508362,1,0.04527163505554199,"[33, 1, 132, 114, 134, 89, 117, 143, 66, 92, 135, 9, 129, 4, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,GRASP com VND,9,150,15,84.9,1000,1000,122,2477,78.39862871170044,6,0.5656452178955078,"[33, 1, 132, 114, 134, 117, 92, 89, 143, 129, 66, 135, 4, 9, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,0,150,15,84.9,100,93,122,2477,600.0027322769165,1,0.046057701110839844,"[33, 1, 132, 114, 134, 117, 89, 92, 143, 66, 4, 9, 135, 129, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,1,150,15,84.9,100,100,122,2477,593.1053681373596,1,0.05882906913757324,"[33, 1, 114, 134, 132, 117, 89, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,2,150,15,84.9,100,98,122,2477,600.0017147064209,1,0.031032800674438477,"[33, 135, 1, 132, 114, 134, 117, 89, 92, 143, 66, 4, 9, 129, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,3,150,15,84.9,100,100,122,2477,470.25415897369385,1,0.052568674087524414,"[33, 1, 132, 134, 117, 114, 89, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,4,150,15,84.9,100,100,122,2477,484.0428206920624,1,0.04958176612854004,"[33, 114, 1, 132, 134, 117, 89, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,5,150,15,84.9,100,100,122,2477,479.1233253479004,1,0.024091243743896484,"[33, 1, 132, 114, 134, 117, 89, 92, 143, 4, 9, 66, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,6,150,15,84.9,100,97,122,2477,600.0054366588593,1,0.03458213806152344,"[33, 1, 132, 114, 134, 117, 89, 129, 92, 143, 66, 4, 9, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,7,150,15,84.9,100,100,122,2477,511.90340971946716,1,0.05017256736755371,"[33, 1, 132, 114, 134, 89, 117, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,8,150,15,84.9,100,100,122,2477,600.0047461986542,1,0.033521413803100586,"[33, 1, 132, 134, 117, 89, 114, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,Lexicografico 1-swap,9,150,15,84.9,100,100,122,2477,586.333206653595,1,0.05668354034423828,"[33, 1, 132, 114, 92, 134, 117, 89, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,0,150,15,84.9,100,100,122,2477,204.34924960136414,1,0.07125711441040039,"[33, 1, 132, 114, 134, 117, 89, 92, 143, 66, 4, 9, 135, 129, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,1,150,15,84.9,100,100,122,2477,199.80864238739014,1,0.07534289360046387,"[33, 1, 114, 134, 132, 117, 89, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,2,150,15,84.9,100,100,122,2477,199.63138699531555,1,0.0628819465637207,"[33, 135, 1, 132, 114, 134, 117, 89, 92, 143, 66, 4, 9, 129, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,3,150,15,84.9,100,100,122,2477,191.0974097251892,1,0.06079411506652832,"[33, 1, 132, 134, 117, 114, 89, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,4,150,15,84.9,100,100,122,2477,153.407977104187,1,0.060430288314819336,"[33, 114, 1, 132, 134, 117, 89, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,5,150,15,84.9,100,100,122,2477,154.4612114429474,1,0.04771113395690918,"[33, 1, 132, 114, 134, 117, 89, 92, 143, 4, 9, 66, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,6,150,15,84.9,100,100,122,2477,156.12090849876404,1,0.048448801040649414,"[33, 1, 132, 114, 134, 117, 89, 129, 92, 143, 66, 4, 9, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,7,150,15,84.9,100,100,122,2477,157.28208374977112,1,0.05508303642272949,"[33, 1, 132, 114, 134, 89, 117, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,8,150,15,84.9,100,100,122,2477,155.30799174308777,1,0.046537160873413086,"[33, 1, 132, 134, 117, 89, 114, 92, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
ch150.tsp,VNS com VND,9,150,15,84.9,100,100,122,2477,151.03225445747375,1,0.05645012855529785,"[33, 1, 132, 114, 92, 134, 117, 89, 143, 66, 4, 9, 129, 135, 38]","[33, 4, 92, 89, 134, 1, 117, 129, 38, 66, 143, 135, 114, 132, 9]",
d198.tsp,GRASP com VND,0,198,20,426.0,1000,30,198,8483,600.0000910758972,13,322.51082944869995,"[19, 89, 55, 94, 3, 0, 101, 59, 40, 112, 181, 169, 73, 168, 81, 182, 113, 42, 102, 103]","[19, 181, 182, 169, 168, 112, 113, 103, 102, 101, 94, 89, 81, 73, 59, 55, 42, 40, 3, 0]",
d198.tsp,GRASP com VND,1,198,20,426.0,1000,27,198,8390,600.0000689029694,17,391.48603653907776,"[182, 41, 113, 93, 103, 119, 0, 65, 74, 102, 118, 55, 3, 169, 181, 40, 80, 168, 101, 59]","[182, 0, 3, 40, 41, 55, 59, 65, 74, 80, 93, 101, 102, 103, 113, 118, 119, 168, 169, 181]",
d198.tsp,GRASP com VND,2,198,20,426.0,1000,31,198,8398,600.0001068115234,12,235.32308530807495,"[180, 41, 103, 102, 3, 0, 113, 126, 101, 40, 181, 55, 119, 93, 168, 74, 127, 65, 80, 59]","[180, 0, 3, 40, 41, 55, 59, 65, 74, 80, 93, 101, 102, 103, 113, 119, 168, 126, 127, 181]",
d198.tsp,GRASP com VND,3,198,20,426.0,1000,29,198,8483,600.0000431537628,4,78.48922657966614,"[19, 73, 168, 182, 3, 81, 59, 101, 0, 112, 181, 94, 169, 103, 113, 102, 42, 55, 40, 89]","[19, 181, 182, 169, 168, 112, 113, 103, 102, 101, 94, 89, 81, 73, 59, 55, 42, 40, 3, 0]",
